listing_id,review_count,avg_rating,mean_pred_rating,std_pred_rating,mean_review_score,avg_rating_norm,mean_pred_norm,stability,confidence,listing_score,final_score
1181775745797691519,25,4.96,4.999995021820069,1.4052599508738046e-05,0.999998755455017,0.99,0.9999987554550172,0.9999929737002456,0.8328418655771438,0.9969982615552964,0.9470013507279721
972548323394169865,24,5.0,4.999999642372131,1.653307899510524e-06,0.9999999105930328,1.0,0.9999999105930328,0.9999991733460503,0.8228161798644421,0.9999998268280758,0.9468446899923872
1439890623905024002,25,4.92,4.999997749328613,5.652950933220586e-06,0.9999994373321534,0.98,0.9999994373321532,0.9999971735245334,0.8328418655771438,0.9939992665613643,0.9441527476565387
612225259186651044,24,4.958333333333333,4.99999996026357,1.3462536398481352e-07,0.9999999900658926,0.9895833333333333,0.9999999900658925,0.999999932687318,0.8228161798644421,0.9968749844393385,0.9438859490571775
862785434071752880,24,4.875,4.999997754891713,6.867663140987057e-06,0.9999994387229284,0.96875,0.9999994387229283,0.9999965661684295,0.8228161798644421,0.9906241762228749,0.9379674034643322
1060030975245368893,20,5.0,4.999998784065246,4.8885142570947595e-06,0.9999996960163117,1.0,0.9999996960163116,0.9999975557428714,0.7782475802159091,0.999999466170402,0.9334737757485763
1256532439567626863,19,5.0,4.999997640910902,6.866884961639143e-06,0.9999994102277254,1.0,0.9999994102277254,0.9999965665575192,0.7657757302033369,0.999999160608877,0.9297319386516097
1450027566000108571,19,5.0,4.999996762526663,8.811929679411692e-06,0.9999991906316656,1.0,0.9999991906316656,0.9999955940351603,0.7657757302033369,0.9999988939526903,0.9297316907326283
1483289393772120504,17,5.0,4.999999971950755,1.1564999823465872e-07,0.9999999929876888,1.0,0.9999999929876888,0.9999999421750009,0.7388432414343207,0.9999999874694792,0.9216529608815044
1537583189730176583,17,5.0,4.99999683043536,5.496417492985156e-06,0.9999992076088401,1.0,0.99999920760884,0.9999972517912535,0.7388432414343207,0.9999991519535502,0.921652190825765
1444413959941503206,17,4.9411764705882355,4.999996774336871,1.1861808819444334e-05,0.9999991935842177,0.9852941176470589,0.9999991935842178,0.9999940690955903,0.7388432414343207,0.9955869021297761,0.9175856276605785
1558916534394685966,17,4.9411764705882355,4.999994221855612,9.299673008859827e-06,0.999998555463903,0.9852941176470589,0.999998555463903,0.9999953501634956,0.7388432414343207,0.9955867433237886,0.9175854812965681
854770667300269911,16,5.0,4.999998301267624,4.5336114600496266e-06,0.999999575316906,1.0,0.999999575316906,0.99999773319427,0.7242322808748767,0.9999994264034389,0.9172691581197264
989466826919000879,16,5.0,4.999995827674866,1.4071679175585882e-05,0.9999989569187164,1.0,0.9999989569187164,0.9999929641604122,0.7242322808748767,0.999998370929356,0.9172681899653476
52342565,16,4.875,4.999999493360519,1.665236154498422e-06,0.9999998733401299,0.96875,0.9999998733401299,0.9999991673819227,0.7242322808748767,0.9906248054443598,0.9086701025125117
1283262204826817573,14,5.0,4.999999897820609,2.760573499109099e-07,0.9999999744551522,1.0,0.9999999744551522,0.9999998619713251,0.6922378005816024,0.9999999652460325,0.9076713086293005
1334275748968652284,14,5.0,4.9999991825648715,1.9021014464626533e-06,0.9999997956412179,1.0,0.9999997956412179,0.9999990489492767,0.6922378005816024,0.9999997449450613,0.9076711086684226
1513004235105143269,13,5.0,4.999999779921311,2.474186522432521e-07,0.9999999449803278,1.0,0.9999999449803278,0.9999998762906739,0.6746016897020856,0.9999999511827813,0.902380462858919
20858123,14,4.857142857142857,4.999998467309134,5.7348040990928664e-06,0.9999996168272836,0.9642857142857142,0.9999996168272836,0.9999971325979504,0.6922378005816024,0.9892850734304128,0.8979457084151924
1084150017182632301,13,4.923076923076923,4.999997835892898,7.1063546438807145e-06,0.9999994589732244,0.9807692307692308,0.9999994589732244,0.9999964468226781,0.6746016897020856,0.9942299386894444,0.8971737160603012
1541928735120580983,12,5.0,4.999999801317851,6.882551541359444e-07,0.9999999503294627,1.0,0.9999999503294628,0.9999996558724229,0.6556580454415859,0.999999921062068,0.8966973428490362
1299872969038149840,12,5.0,4.9999992450078325,1.4585341571566967e-06,0.9999998112519582,1.0,0.9999998112519581,0.9999992707329214,0.6556580454415859,0.9999997867985153,0.8966972224552557
1602117434861514335,12,5.0,4.999998887379964,1.7647465378328572e-06,0.9999997218449911,1.0,0.999999721844991,0.9999991176267311,0.6556580454415859,0.9999997146587546,0.896697157767719
1405667378335329234,12,5.0,4.999996066093445,1.2294171413741077e-05,0.9999990165233612,1.0,0.9999990165233612,0.9999938529142931,0.6556580454415859,0.9999985370249928,0.8966961017865704
1562400516167100949,12,5.0,4.999989151954651,1.9371484542781435e-05,0.9999972879886627,1.0,0.9999972879886627,0.9999903142577287,0.6556580454415859,0.9999970555324238,0.8966947733360155
671344738338773727,12,4.916666666666667,4.999999324480693,2.34006752397743e-06,0.9999998311201731,0.9791666666666667,0.9999998311201732,0.999998829966238,0.6556580454415859,0.9937497316110309,0.8910928141335782
1488279917100639507,11,5.0,4.999999869953502,4.3131543817169654e-07,0.9999999674883756,1.0,0.9999999674883755,0.9999997843422809,0.6351973509204972,0.9999999497699488,0.8905591605433145
1539116274883837208,11,5.0,4.99999982660467,4.407960306426533e-07,0.9999999566511675,1.0,0.9999999566511675,0.9999997796019847,0.6351973509204972,0.9999999430984398,0.8905591546019408
1617976987654309498,11,5.0,4.999999523162842,1.0002220612777585e-06,0.9999998807907104,1.0,0.9999998807907104,0.9999994998889694,0.6351973509204972,0.9999998594182362,0.8905590800797653
1476805740721044534,11,5.0,4.999997745860707,5.536614987274374e-06,0.9999994364651766,1.0,0.9999994364651767,0.9999972316925063,0.6351973509204972,0.9999992748097233,0.8905585594512726
1503059692532364098,11,5.0,4.999997399070046,5.517167211647889e-06,0.9999993497675116,1.0,0.9999993497675115,0.9999972414163941,0.6351973509204972,0.9999992285845906,0.8905585182850551
913097275684662975,10,5.0,5.0,0.0,1.0,1.0,1.0,1.0,0.6129553096878929,1.0,0.8838865929063678
1568941631678579836,10,5.0,4.999997568130493,5.008429808789285e-06,0.9999993920326233,1.0,0.9999993920326233,0.9999974957850956,0.6129553096878929,0.9999992899857073,0.8838859653342538
1592665592561227436,10,5.0,4.999995183944702,6.681205372965565e-06,0.9999987959861756,1.0,0.9999987959861756,0.9999966593973135,0.6129553096878929,0.9999988367019936,0.8838855646828565
1574130309268166632,10,4.9,4.999999618530273,1.2063131943911463e-06,0.9999999046325684,0.9750000000000001,0.9999999046325683,0.9999993968434028,0.6129553096878929,0.9924998570744231,0.8772573171295689
